name,price,item_id,category,description,image_url
Sony PlayStation 4 Slim CUH-2215B 1TB Video Game Console - 0271,$129.99,24323030271,Video Game Consoles,"['Brand:Sony', 'Model:CUH-2215B', 'Platform:PlayStation 4', 'Region Code:NTSC', 'Color:Black', 'Type:Home Console', 'Storage Capacity:1TB', 'Connectivity:HDMI', 'MPN:CUH-2215B']","['https://assets.pawnamerica.com/ProductImages//9712f2b0-55aa-4ccb-9bbb-4d034335ca48.JPG', 'https://assets.pawnamerica.com/ProductImages//72b921dc-8077-4fcd-a673-97a948a3b901.JPG', 'https://assets.pawnamerica.com/ProductImages//131c03fb-6a7a-4ad8-a1f5-64b0d1090303.JPG', 'https://assets.pawnamerica.com/ProductImages//adc6ac2b-f97c-466e-bf93-3a4875848e6a.JPG', 'https://assets.pawnamerica.com/ProductImages//889e911e-daf3-460c-bfbe-3c4515f03b8c.JPG', 'https://assets.pawnamerica.com/ProductImages//ee1258fd-f0c8-45bd-9438-80e90d2e8056.JPG', 'https://assets.pawnamerica.com/ProductImages//55bb6ec9-4fa6-42bb-9974-30b9bbba954e.JPG', 'https://assets.pawnamerica.com/ProductImages//5f4e8226-a935-46b6-9f41-e503bbea5b95.JPG', 'https://assets.pawnamerica.com/ProductImages//a1f161b7-4a0a-4f2c-af36-9083e9795d5d.JPG', 'https://assets.pawnamerica.com/ProductImages//91c19508-40ee-4af3-b2cc-6ed269935444.JPG', 'https://assets.pawnamerica.com/ProductImages//388926a7-9715-48e4-b2e4-2dd028e3d1ae.JPG', 'https://assets.pawnamerica.com/ProductImages//25976577-f8eb-4012-896f-34540865a55a.JPG', 'https://assets.pawnamerica.com/ProductImages//709176e8-1875-47b1-ae00-cd1d3b8119bf.JPG']"
Microsoft Xbox Series X 1882 1TB Video Game Console 2285,$309.99,24223022285,Video Game Consoles,"['Brand:Microsoft', 'Model:1882', 'Platform:Xbox Series X', 'Region Code:US', 'Color:Black', 'Type:Video Game Console', 'Storage Capacity:1TB', 'Connectivity:HDMI - Wi-Fi', 'Year Manufactured:2022', 'Features:120 Fps - 4k Gaming', 'Resolution:4k', 'Item Weight:9.8 lbs']","['https://assets.pawnamerica.com/ProductImages//d0d68c8e-c119-4e6b-a353-959f2202893a.jpg', 'https://assets.pawnamerica.com/ProductImages//a95d2e6a-18e7-4ea9-8ebf-02619b5ae7ba.jpg', 'https://assets.pawnamerica.com/ProductImages//e829cc0a-6111-44bd-bb0a-448448648434.jpg', 'https://assets.pawnamerica.com/ProductImages//4a4c72aa-55cf-4523-b437-59735f54387c.jpg', 'https://assets.pawnamerica.com/ProductImages//c101cc86-d200-4888-8f8d-a814dfe311c4.jpg', 'https://assets.pawnamerica.com/ProductImages//fa3fd5da-9789-4f15-92a3-037f9170d593.jpg', 'https://assets.pawnamerica.com/ProductImages//743de82d-afbc-48e1-87bf-80ba52dce1a9.jpg', 'https://assets.pawnamerica.com/ProductImages//a0c2e50b-c1df-48db-be97-467e8f206e4b.jpg', 'https://assets.pawnamerica.com/ProductImages//a5371c61-e1b5-4087-9edf-aa7a46a6e9af.jpg', 'https://assets.pawnamerica.com/ProductImages//4ae650e5-b962-4729-b26f-1da1d61bb34e.jpg', 'https://assets.pawnamerica.com/ProductImages//4f3a4158-1a24-4e20-bf04-1bfe7850c82b.jpg', 'https://assets.pawnamerica.com/ProductImages//f8d62bce-44bd-465f-b356-eeaad9bed3ad.jpg']"
Sony PlayStation 4 Slim CUH-2115B 1TB HDD Black Home Video Game Console,$119.99,25123051823,Video Game Consoles,"['Brand:Sony', 'Model:PlayStation 4 Slim', 'Platform:Sony PlayStation 4', 'Region Code:NTSC-U/C (US/Canada)', 'Color:Black', 'Type:Home Console', 'Storage Capacity:1TB', 'Connectivity:HDMI', 'MPN:CUH-2115B', 'Resolution:1080p', 'Manufacturer Warranty:None']","['https://assets.pawnamerica.com/ProductImages//54bc8c0a-3021-4084-90b8-c402e29b4da6.jpg', 'https://assets.pawnamerica.com/ProductImages//9bcb526c-2ac4-44d8-bdaf-07a2a1b60623.jpg', 'https://assets.pawnamerica.com/ProductImages//df9dc59c-cbc7-40ef-b875-244a996bd1d7.jpg', 'https://assets.pawnamerica.com/ProductImages//2010436a-f17e-435b-98c8-80dc898085a3.jpg', 'https://assets.pawnamerica.com/ProductImages//eb07af2d-6384-4b6d-855a-115561e09eb9.jpg', 'https://assets.pawnamerica.com/ProductImages//21863fcc-3115-42af-8088-428f6592e230.jpg']"
Final Fantasy VII Remake Steelbook Video Game for the Sony PlayStation 4,$29.99,25151001379,Video Games,"['Game Name:Final Fantasy VII Remake', 'Platform:Sony PlayStation 4', 'Genre:Role-Playing', 'Region Code:NTSC-U/C (US/Canada)', 'MPN:Does Not Apply', 'Features:Steelbook']","['https://assets.pawnamerica.com/ProductImages//42bd5b15-851b-49bd-b1f7-856be4ffc101.jpg', 'https://assets.pawnamerica.com/ProductImages//c530be5d-cca9-4eea-bc7a-b03e1c047367.jpg', 'https://assets.pawnamerica.com/ProductImages//93fd9260-aac3-4503-a955-e1c71a2ec91d.jpg', 'https://assets.pawnamerica.com/ProductImages//42ed6e07-fd0e-4c76-8c10-d946ec1cf7cb.jpg', 'https://assets.pawnamerica.com/ProductImages//df2838aa-ab0d-4aee-b975-33de4dc7932b.jpg']"
Super Mario 3D All-Stars Video Game for the Nintendo Switch,$79.99,25151001374,Video Games,"['Game Name:Super Mario 3D All-Stars', 'Platform:Nintendo Switch', 'Rating:E-Everyone', 'Region Code:NTSC-U/C (US/Canada)', 'MPN:HAC P AVP3A']","['https://assets.pawnamerica.com/ProductImages//698ceed3-9438-438f-8adf-39438c22f82c.jpg', 'https://assets.pawnamerica.com/ProductImages//496e5f08-21fd-4bd6-9f87-5eea91d476a2.jpg', 'https://assets.pawnamerica.com/ProductImages//398494a0-0d7c-4a79-a761-b2a1efcdcda3.jpg', 'https://assets.pawnamerica.com/ProductImages//6bbb1c5d-6c77-467d-a147-0ba07c00744e.jpg']"
Super Mario Party Video Game for the Nintendo Switch,$29.99,25151001373,Video Games,"['Game Name:Super Mario Party', 'Platform:Nintendo Switch', 'Genre:Platformer', 'Rating:E-Everyone', 'Region Code:NTSC-U/C (US/Canada)', 'Release Year:2018']","['https://assets.pawnamerica.com/ProductImages//5511223f-00e6-41c8-889e-9903cb79cc80.jpg', 'https://assets.pawnamerica.com/ProductImages//efe44317-2b90-43a8-824b-86d0f2b449ee.jpg', 'https://assets.pawnamerica.com/ProductImages//66ae493a-0086-4d51-8461-4e0441fc8826.jpg', 'https://assets.pawnamerica.com/ProductImages//66b8af88-0635-4bc0-819c-9212634f50d3.jpg']"
Sony PlayStation 4 Pro Console CUH-7215B 1TB Video Game System 7863,$169.99,24222027863,Video Game Consoles,"['Brand:Sony', 'Model:CUH-7215B', 'Platform:PS4 Pro', 'Region Code:US', 'Color:Black', 'Type:Gaming Console', 'Storage Capacity:1TB', 'Connectivity:HDMI - Wi-Fi', 'Year Manufactured:2019', 'Country/Region of Manufacture:Japan', 'Resolution:4k']","['https://assets.pawnamerica.com/ProductImages//907d61f1-680d-4c0a-878a-f4d5193b7ad5.jpg', 'https://assets.pawnamerica.com/ProductImages//7b9da9e8-7ce8-4064-ad08-124b7ed8acd8.jpg', 'https://assets.pawnamerica.com/ProductImages//8be1082b-e2fb-4c24-8554-0b016e74b6fa.jpg', 'https://assets.pawnamerica.com/ProductImages//53d5c982-0423-4cbe-b530-7af952a2119c.jpg', 'https://assets.pawnamerica.com/ProductImages//8f3fbadb-b720-4df8-b527-ec7e61a1b129.jpg', 'https://assets.pawnamerica.com/ProductImages//2a909581-a09e-444f-9607-58d52b31711e.jpg', 'https://assets.pawnamerica.com/ProductImages//dc5c2339-ba0c-4def-8d4e-5318ed6e80ae.jpg', 'https://assets.pawnamerica.com/ProductImages//2ffa42b8-b3cb-42c7-af21-bb3907668a67.jpg', 'https://assets.pawnamerica.com/ProductImages//877daf55-a7c9-4b93-a1ac-b1b892611d98.jpg', 'https://assets.pawnamerica.com/ProductImages//e98a6c55-c2b0-4d79-a15d-8b6fb0ae546d.jpg', 'https://assets.pawnamerica.com/ProductImages//cee34825-7846-4662-a701-38e6c1a4a7d1.jpg', 'https://assets.pawnamerica.com/ProductImages//b4830422-ecf8-48a5-ad34-1aa0a2563688.jpg']"
Sony PlayStation 4 Pro CUH-7015B 1TB Video Game Console 4149,$169.99,25522024149,Video Game Consoles,"['Category:Video Games & Consoles > Video Game Consoles', 'Brand:Sony', 'Model:CUH-7015B', 'Platform:Ps4', 'Color:Black', 'Type:Console', 'Connectivity:Wireless', 'Features:Dualshock 4 Wireless Controller']","['https://assets.pawnamerica.com/ProductImages//cae2c13a-7a07-455d-9893-062fd58c5f5f.png', 'https://assets.pawnamerica.com/ProductImages//aa49ccfe-d53d-423a-a26f-c6908f61e874.jpg', 'https://assets.pawnamerica.com/ProductImages//f22df511-44bf-4fc7-8aa8-ed80b8a8801d.jpg', 'https://assets.pawnamerica.com/ProductImages//d09ab59f-cf2b-49a0-b500-90dab3d4263c.jpg', 'https://assets.pawnamerica.com/ProductImages//329cdac8-21d3-4548-befa-662493aee78a.jpg', 'https://assets.pawnamerica.com/ProductImages//eeb61caf-94fd-465a-92e5-c1b066ba405c.jpg', 'https://assets.pawnamerica.com/ProductImages//54d9e0a6-7f7d-4ec5-aa0b-df55604d9cf2.jpg', 'https://assets.pawnamerica.com/ProductImages//d867ec90-06bc-41bb-820a-20fa8126bfef.jpg']"
Nintendo Switch OLED HEG-001 64GB Video Game Console 0269,$239.99,25523050269,Video Game Consoles,"['Category:Video Games & Consoles > Video Game Consoles', 'Brand:Nintendo', 'Model:HEG-001', 'Color:White']","['https://assets.pawnamerica.com/ProductImages//1051aae2-04ed-44be-b86e-22573879d850.jpg', 'https://assets.pawnamerica.com/ProductImages//53d05626-1736-4582-a34d-fd620b558a4f.jpg', 'https://assets.pawnamerica.com/ProductImages//ad196210-775c-4edf-83dd-56d0df057026.jpg', 'https://assets.pawnamerica.com/ProductImages//2d54e021-b341-46a9-b463-3fd8fed32f7c.jpg', 'https://assets.pawnamerica.com/ProductImages//7528bf3f-15f2-4879-88e7-58e4d514b0f3.jpg', 'https://assets.pawnamerica.com/ProductImages//6527e3de-fa37-4098-8bdd-0d79581c7d1e.jpg', 'https://assets.pawnamerica.com/ProductImages//50279efe-334a-4711-924e-21e9e26b4427.jpg', 'https://assets.pawnamerica.com/ProductImages//a20e61d4-63d9-4cf8-9cee-f4351de56180.jpg', 'https://assets.pawnamerica.com/ProductImages//495f8c05-e0f8-412f-89dd-06018750f8ba.jpg', 'https://assets.pawnamerica.com/ProductImages//d20f5bd7-3603-48a7-b986-b0ba10fee2b0.jpg']"
Zelda Link's Awakening Video Game for the Nintendo Switch,$34.99,25151001372,Video Games,"[""Game Name:Zelda Link's Awakening"", 'Platform:Nintendo Switch', 'Publisher:Nintendo Games', 'Region Code:NTSC-U/C (US/Canada)', 'MPN:Does Not Apply']","['https://assets.pawnamerica.com/ProductImages//5087f84b-2ddc-424c-8225-0217c7055bc7.jpg', 'https://assets.pawnamerica.com/ProductImages//1d35b9a9-6d59-40de-9c5f-2c97be5c78ca.jpg', 'https://assets.pawnamerica.com/ProductImages//5951b15c-def4-4f9e-81d0-9d13dde4604c.jpg', 'https://assets.pawnamerica.com/ProductImages//0c9e3c62-d16c-4fe7-bc56-0c4269aa5b4d.jpg']"
