name,price,item_id,category,description,image_url
Tyrann Mathieu Signed Arizona Cardinals NFL Jersey #32,$99.99,23123026189,Football-NFL,"['Player:Tyrann Mathieu', 'Sport:Football', 'Color:Red', 'League:Nfl', 'Product:Jersey', 'Brand:NFL', 'Gender:Men', 'Size:M', 'Team:Arizona Cardinals', 'Category:Sports Mem - Cards & Fan Shop > Fan Apparel & Souvenirs > Football-NFL']","['https://assets.pawnamerica.com/ProductImages//af717a5d-fd75-4302-b5be-35cec6467950.jpg', 'https://assets.pawnamerica.com/ProductImages//5c7cbb1c-e0a6-4153-89ec-6f1ac213431f.jpg', 'https://assets.pawnamerica.com/ProductImages//8e0a5d75-3b90-4a55-a871-86cd8f865927.jpg', 'https://assets.pawnamerica.com/ProductImages//5959b838-a5a2-4940-9511-817c04545aea.jpg', 'https://assets.pawnamerica.com/ProductImages//90de2930-f6a2-4d1d-a963-2f016ce8482d.jpg']"
Kyle Rudolph Autographed Minnesota Vikings Jersey With COA,$99.99,23123026186,Football-NFL,"['Player:Kyle Rudolph', 'Sport:Football', 'Color:Purple', 'League:Nfl', 'Product:Jersey', 'Brand:Nike', 'Gender:Mens', 'Size:48', 'Team:Minnesota Vikings', 'Category:Sports Mem - Cards & Fan Shop > Fan Apparel & Souvenirs > Football-NFL']","['https://assets.pawnamerica.com/ProductImages//43bd14ff-c855-4d67-bc40-42bca69ef567.jpg', 'https://assets.pawnamerica.com/ProductImages//fdea2ef9-2e3d-4dc5-9684-b6dd7850e419.jpg', 'https://assets.pawnamerica.com/ProductImages//bb87b39e-9673-4594-8928-ef0205e7d85f.jpg', 'https://assets.pawnamerica.com/ProductImages//b9f002bf-5ba7-490d-955a-8a648fcac818.jpg', 'https://assets.pawnamerica.com/ProductImages//e7fd43e0-a200-4b1e-9ed1-fb11c41ba67d.jpg', 'https://assets.pawnamerica.com/ProductImages//db7901d5-696b-4e29-a0c8-b8d5b390461f.jpg', 'https://assets.pawnamerica.com/ProductImages//0189946f-0fa7-4acd-b272-d350475424fc.jpg', 'https://assets.pawnamerica.com/ProductImages//6bbb700d-4c4d-430c-bcf2-3bb6697de3c6.jpg']"
Trent Williams Washington Redskins #71 Autographed Jersey,$99.99,23123026190,Football-NFL,"['Player:Trent Williams', 'Sport:Football', 'Color:Red', 'League:Nfl', 'Product:Jersey', 'Team:Washington Redskins', 'Category:Sports Mem - Cards & Fan Shop > Fan Apparel & Souvenirs > Football-NFL']","['https://assets.pawnamerica.com/ProductImages//c233bf6f-bd74-4b21-bcd8-d592294f3c81.jpg', 'https://assets.pawnamerica.com/ProductImages//f64500c1-e427-4405-b213-dfabbb9813af.jpg', 'https://assets.pawnamerica.com/ProductImages//6d14b7ee-f6e7-4470-8eff-395b13571f12.jpg', 'https://assets.pawnamerica.com/ProductImages//f27d508a-374d-4cba-accf-e5c2146382d7.jpg', 'https://assets.pawnamerica.com/ProductImages//28a3ecf3-cb83-4e16-98e7-d24ad51755db.jpg']"
Tennessee Titans Marcus Mariota #8 Signed NFL Jersey,$99.99,23123026191,Football-NFL,"['Player:Marcus Mariota', 'Sport:Football', 'Color:Blue', 'League:Nfl', 'Product:Jersey', 'Size:48', 'Team:Titans', 'Category:Sports Mem - Cards & Fan Shop > Fan Apparel & Souvenirs > Football-NFL']","['https://assets.pawnamerica.com/ProductImages//8d0bf1b6-1cc8-451d-bbff-f4e3d92c7f80.jpg', 'https://assets.pawnamerica.com/ProductImages//ab5b01bb-3cf4-4d77-87ee-1f79e4252c51.jpg', 'https://assets.pawnamerica.com/ProductImages//240f62ec-96dd-4dc0-bd0b-1dfc6d05cd03.jpg', 'https://assets.pawnamerica.com/ProductImages//37ea57fe-6a93-475f-865b-4a05be03b86b.jpg', 'https://assets.pawnamerica.com/ProductImages//2d5b1a5a-ff1d-44d1-b85e-be40ffe8b475.jpg']"
Fandu Big Gold World Heavyweight Wrestling Championship Belt,$199.99,24222026985,Wrestling,"['Product:Belt', 'League:WWE', 'Brand:Fandu', 'Color:Multi-Color', 'Modified Item:No', 'Sport:Wrestling']","['https://assets.pawnamerica.com/ProductImages//3651b855-bd71-4b66-bbd9-695c97bac1f6.jpg', 'https://assets.pawnamerica.com/ProductImages//6a57fd9d-aa8d-463d-afa9-32f4596e3f0f.jpg', 'https://assets.pawnamerica.com/ProductImages//a969612d-4ca3-417c-b75a-1e6cdfdbe49d.jpg', 'https://assets.pawnamerica.com/ProductImages//7ee3dfc4-cec0-429c-8259-c77804cec3f8.jpg', 'https://assets.pawnamerica.com/ProductImages//6ba16300-fa09-4b86-b906-c600b826bcea.jpg', 'https://assets.pawnamerica.com/ProductImages//6aec2e67-7c2b-4c0c-9230-4649fcd24aa1.jpg', 'https://assets.pawnamerica.com/ProductImages//6161dd66-37d6-4463-8b52-d0af9122aff3.jpg']"
Shaquille O'Neil Auto 2003 Topps Certified Mark of Excellence ME-SO Lakers Card,$199.99,24322049317,Trading Card Singles,"['Sport:Basketball', ""Player/Athlete:Shaquille O'Neil"", ""Signed By:Shaquille O'Neil"", 'Manufacturer:Topps', 'Team:Los Angeles Lakers', 'League:National Basketball Association (NBA)', 'Card Name:ME-SO', 'Type:Sports Trading Card', 'Year Manufactured:2003', 'Autograph Authentication:Topps', 'Card Size:Standard', 'Graded:No', 'Autograph Format:Hard Signed', 'Vintage:No', 'Language:English', 'Certification Number:4760268', 'Autograph Authentication Number:4760268']","['https://assets.pawnamerica.com/ProductImages//e1023d4a-a8aa-4b92-b03b-f0b16913e415.JPG', 'https://assets.pawnamerica.com/ProductImages//82b929b7-90df-4603-81bd-57d938946123.JPG', 'https://assets.pawnamerica.com/ProductImages//51147066-5779-450e-ab6d-acb7c7a39e72.JPG', 'https://assets.pawnamerica.com/ProductImages//7c775256-0db2-460c-8a84-40cef044ccd9.JPG', 'https://assets.pawnamerica.com/ProductImages//212b49dd-1517-4c64-afd3-a3526d84d1d0.JPG', 'https://assets.pawnamerica.com/ProductImages//6936ea59-bdf7-4fa7-9044-8f1520aab06e.JPG', 'https://assets.pawnamerica.com/ProductImages//2d975318-28ea-4191-9561-385c14b0318f.JPG', 'https://assets.pawnamerica.com/ProductImages//f1b63cb8-f3f7-4070-bd26-90d6b0978d7c.JPG', 'https://assets.pawnamerica.com/ProductImages//b8a25670-d0d8-490a-a4f9-782cc0c549fb.JPG', 'https://assets.pawnamerica.com/ProductImages//8fcded0b-a196-493f-851f-0e2f0ee5d63b.JPG', 'https://assets.pawnamerica.com/ProductImages//48fc5aad-d01c-43bb-b37d-101941f23f37.JPG', 'https://assets.pawnamerica.com/ProductImages//da34d15b-61d8-479f-9dfc-697e8f6c1bed.JPG']"
NFL Aaron Rodgers Signed Practice Jersey With COA From Green Bay Packers,$1499.99,23123026184,Jerseys,"['Sport:Football-NFL', 'Product:Jersey', 'Original/Reprint:Original', 'Player:Aaron Rodgers', 'Team:Green Bay Packers', 'Autograph Authentication:Yes', 'Modified Item:No', 'Signed:Yes']","['https://assets.pawnamerica.com/ProductImages//d65727aa-1f92-469a-8c42-0738270003dc.JPG', 'https://assets.pawnamerica.com/ProductImages//a0f7a791-a248-43c0-9c3d-27447b865348.JPG', 'https://assets.pawnamerica.com/ProductImages//c3446a0d-f7ea-4960-a651-4bf4964b0bac.JPG', 'https://assets.pawnamerica.com/ProductImages//10421063-b19e-43ab-882c-25284039d42c.JPG', 'https://assets.pawnamerica.com/ProductImages//0252bee9-3882-4c06-931a-80dcf13185f2.JPG', 'https://assets.pawnamerica.com/ProductImages//d6039470-a75b-4fb8-bc17-6a6df843ab22.JPG', 'https://assets.pawnamerica.com/ProductImages//1489afed-8348-412a-93f7-9c199d65a511.JPG']"
Wild Card Patrick Mahomes Dino-MIGHT Alumination AD-PM4 Football Card (1/1),$729.99- $656.98,23721050520,Trading Card Singles,"['Sport:NFL', 'Player/Athlete:Patrick Mahomes', 'Manufacturer:Wild Card', 'Card Name:Dino-MIGHT Alumination', 'Card Number:AD-PM4', 'Print Run:1/1']","['https://assets.pawnamerica.com/ProductImages//24a3b32b-7c2f-430e-9377-da4e5bbd7550.JPG', 'https://assets.pawnamerica.com/ProductImages//58ebf6bc-7234-49be-8415-c457a97cb35f.JPG', 'https://assets.pawnamerica.com/ProductImages//72d411cc-a05f-4d1b-95ac-70af0b0a9030.JPG', 'https://assets.pawnamerica.com/ProductImages//c096f3d2-bd40-452d-871f-4a5178929cdd.JPG', 'https://assets.pawnamerica.com/ProductImages//0b6f5002-3c97-44b0-ae03-4c2ebfb58932.JPG', 'https://assets.pawnamerica.com/ProductImages//6878591a-5ae3-47d1-bf3c-04062f360e8d.JPG', 'https://assets.pawnamerica.com/ProductImages//41172b51-7356-4250-aa75-3b20a6bafe68.JPG']"
2023-2024 Upper Deck Young Guns Connor Bedard ROOKIE #451 Trading Card,$399.99,23721052228,Trading Card Singles,"['Sport:Ice Hockey', 'Player/Athlete:Connor Bedard', 'Manufacturer:Upper Deck', 'League:National Hockey League (NHL)', 'Card Number:#451', 'Type:Sports Trading Card', 'Year Manufactured:2023', 'Graded:No']","['https://assets.pawnamerica.com/ProductImages//75e8fae2-990b-4c2d-bff7-d531bc5d53b7.jpg', 'https://assets.pawnamerica.com/ProductImages//c1980599-d592-4b35-9bf2-770eab10b36a.jpg', 'https://assets.pawnamerica.com/ProductImages//82a1d5d7-4bed-4e73-a78c-e6f6e04a3ef4.jpg', 'https://assets.pawnamerica.com/ProductImages//56ab47c5-f53d-4a77-b781-4a6197c68a2a.jpg', 'https://assets.pawnamerica.com/ProductImages//2f7e0d8f-8bcf-475c-b5e2-caf785e36121.jpg', 'https://assets.pawnamerica.com/ProductImages//76a41ad5-b243-4256-a626-10bfe5c01571.jpg']"
Nike NFL Minnesota Vikings Jersey #55 Za'Darius Smith Autographed Jersey,$54.99,24222027020,Jerseys,"['Sport:Football-NFL', 'Product:Jersey', 'Original/Reprint:Original', ""Player:Za'Darius Smith"", 'Team:Minnesota Vikings', 'Autograph Authentication:Beckett', 'Signed:Yes']","['https://assets.pawnamerica.com/ProductImages//1ed5936d-ff20-47ad-b07b-cc8217e7afdd.jpg', 'https://assets.pawnamerica.com/ProductImages//65acec79-2cd1-48e0-829a-ded6823ba18e.jpg', 'https://assets.pawnamerica.com/ProductImages//f32365cb-6b85-4ea7-8b11-8daee05f974a.jpg', 'https://assets.pawnamerica.com/ProductImages//17d63252-1acf-4bcd-9343-23c13d4d7565.jpg', 'https://assets.pawnamerica.com/ProductImages//05655fa5-de42-4f42-babf-448c5262b664.jpg']"
