name,price,item_id,category,description
Nintendo Switch HAC-001 Handheld 6.2-inch Touchscreen Video Game Console 2746,$169.99,25155002746,Video Game Consoles,Brand:Nintendo Model:HAC-001 Platform:Switch Region Code:NTSC-US Color:Multicolor Type:Video Game Console Storage Capacity:32 GB Connectivity:Wireless MPN:HAC-001 Features:Touchscreen
Luigi's Mansion 3 Video Game for the Nintendo Switch,$29.99,25155002747,Video Games,Game Name:Luigi's Mansion 3 Platform:Nintendo Switch Publisher:Nintendo Games Rating:E-Everyone Region Code:NTSC-U/C (US/Canada) Release Year:2019 MPN:HACPAG3JA
Microsoft 1681 Xbox One S 500GB Home Gaming Console - White,$109.99,25225030876,Video Game Consoles,Brand:Microsoft Model:1681 Platform:Xbox One S Region Code:NTSC Color:White Type:Home Console Storage Capacity:500GB Connectivity:HDMI
Sony CFI-2015 PlayStation 5 Slim 1TB Home Gaming Console - Disk Edition - 0822,$389.99,25225030822,Video Game Consoles,Brand:Sony Model:CFI-2015 Platform:PlayStation 5 Slim Region Code:NTSC Color:White Type:Home Console Storage Capacity:1TB Connectivity:HDMI Features:Wi-Fi Resolution:4K
Sony PlayStation 4 Slim CUH-2215B 1TB Black Body Home Video Game Console - 8991,$89.99,23223038991,Video Game Consoles,Brand:Sony Model:CUH-2215B Platform:Sony PlayStation 4 Color:Black Type:Gaming Console Storage Capacity:1 TB MPN:CUH-2215B Resolution:1080p
Nintendo DS CRT-001 Handheld Video Game Console - Grey 8426,$89.99,23524038426,Video Game Consoles,Brand:Nintendo Model:DS Platform:DS Region Code:US Color:Grey MPN:CRT-001
Sony PlayStation 4 Pro CUH-7115B 1TB Video Game System 4980,$169.99,23123024980,Video Game Consoles,Brand:Sony Model:CUH-7115B Platform:PlayStation 4 Pro Color:Black Type:Home Console Storage Capacity:1 TB Connectivity:HDMI Features:Blu-Ray Compatible Resolution:4K (UHD)
Sony PlayStation DualSense CFI-ZCT1W Adaptive Trigger Wireless Controller,$49.99,25521050153,Controllers & Attachments,Brand:Sony Type:Controller Connectivity:Wireless Color:Purple MPN:CFI-ZCT1W Platform:Sony PlayStation 5 Model:DualSense
Nintendo Switch - Pokémon Scarlet Game Cartridge,$49.99,25251000695,Video Games,Game Name:Pokémon Scarlet Platform:Nintendo Switch Publisher:Nintendo Rating:E Region Code:NTSC-U/C (US/Canada)
Microsoft 1787 Xbox One X 1TB Home Gaming Console - Black,$159.99,25225030788,Video Game Consoles,Brand:Microsoft Model:1787 Platform:Xbox One X Region Code:NTSC Color:Black Type:Home Console Storage Capacity:1TB Connectivity:HDMI Features:Wi-Fi
Sony PlayStation 4 Pro CUH-7215B 1TB Video Game System White 0856,$169.99,23832000856,Video Game Consoles,Brand:Sony Model:CUH-7215B Platform:PlayStation 4 Pro Region Code:Region Free Color:White Type:Home Console Storage Capacity:1 TB Connectivity:HDMI Features:Blu-Ray Compatible Resolution:4K (UHD)
Sony CFI-1215A PlayStation 5 825GB Home Gaming Console - Disk Edition - 9837,$369.99,25225029837,Video Game Consoles,Brand:Sony Model:CFI-1215A Platform:PlayStation 5 Region Code:NTSC Color:White Type:Home Console Storage Capacity:825GB Connectivity:HDMI Features:Wi-Fi Resolution:4K
Microsoft 1681 Xbox One S 500GB Home Gaming Console - Green,$109.99,25221041867,Video Game Consoles,Brand:Microsoft Model:1681 Platform:Xbox One S Region Code:NTSC Color:Green Type:Home Console Storage Capacity:500GB Connectivity:HDMI Features:Wi-Fi
Sony CFI-1115A PlayStation 5 825GB Home Gaming Console - Disk Edition - 9351,$369.99,25223039351,Video Game Consoles,Brand:Sony Model:CFI-1115A Platform:PlayStation 5 Region Code:NTSC Color:White Type:Home Console Storage Capacity:825GB Connectivity:HDMI Features:Wi-Fi Resolution:4K
"Nintendo Switch HAC-001(-01) Black 6.2"" 32GB Handheld Home Gaming Console 5542",$149.99,24322044799,Video Game Consoles,Brand:Nintendo Model:Nintendo Switch HAC-001(-01) Platform:Nintendo Switch Color:Black Type:Handheld Home Video Game Console Storage Capacity:32GB Connectivity:HDMI Cord Features:Wi-Fi Resolution:1080P
Sony CFI-2015 PlayStation 5 Slim 1TB Home Gaming Console - Disk Edition - 3134,$389.99,25221043134,Video Game Consoles,Brand:Sony Model:CFI-2015 Platform:PlayStation 5 Slim Region Code:NTSC Color:White Type:Home Console Storage Capacity:1TB Connectivity:HDMI Features:Wi-Fi Resolution:4K
