name,price,item_id,category,description
Dooney & Bourke Trudy Pebble Grain Leather Women's Satchel,$59.99,25123046306,Women's Bags & Handbags,"['Brand:Dooney & Bourke', 'Exterior Material:Leather', 'Style:Casual', 'Exterior Color:Brown', ""Department:Women's"", 'Closure:Zipper', 'Model:Trudy', 'MPN:Does Not Apply']"
Michael Kors Signature Brooklyn Extra-Small Logo Messenger Backpack,$59.99,25123046290,Women's Bags & Handbags,"['Brand:Michael Kors', 'Exterior Material:Coated Canvas', 'Style:Casual', 'Exterior Color:Purple', ""Department:Women's"", 'Model:Signature Brooklyn', 'MPN:Does Not Apply']"
Dooney & Bourke Kiley Pebble Grain Leather Women's Crossbody,$59.99,25123046307,Women's Bags & Handbags,"['Brand:Dooney & Bourke', 'Exterior Material:Leather', 'Style:Crossbody', 'Exterior Color:Light Brown', 'Department:Women', 'Model:Kiley', 'MPN:Does Not Apply']"
Harley-Davidson Genuine Women's Large Motorcycle Jacket CA3402,$149.99- $134.98,23421036503,"Coats, Jackets & Vests","['Brand:Harley-Davidson', 'Outer Shell Material:Leather', 'Type:Jacket', 'Size:Large', 'Style:Biker', 'Size Type:Regular', 'Color:Multicolor', 'Department:Women', 'Theme:Biker']"
Louis Vuitton M33416 Anton Taiga Noir Briefcase Business Bag,$1699.99,24915029575,Bags,"['Brand:Louis Vuitton', 'Material:Taiga Leather', 'Style:Briefcase', 'Department:Men', 'Color:Black', 'Model:M33416']"
Louis Vuitton AR4058 Neverfull Damier Ebene Canvas Shoulder Tote Bag,$1399.99,24915029686,Women's Bags & Handbags,"['Brand:Louis Vuitton', 'Exterior Material:Damier Ebene Coated Canvas', 'Style:Tote Bag', 'Exterior Color:Brown', 'Department:Women', 'Model:AR4058 Neverfull']"
Louis Vuitton MB1110 Neverfull Damier Ebene Canvas Tote Bag,$1399.99,24915029734,Women's Bags & Handbags,"['Brand:Louis Vuitton', 'Exterior Material:Damier Ebene Coated Canvas', 'Style:Tote Bag', 'Exterior Color:Brown', 'Department:Women', 'Model:MB1110']"
Louis Vuitton Speedy 25 SP1007 Damier Azur Canvas Handbag,$899.99,24915029768,Women's Bags & Handbags,"['Brand:Louis Vuitton', 'Exterior Material:Damier Azur Coated Canvas', 'Style:Handbag', 'Exterior Color:Multi color', 'Department:Women', 'Model:Speedy 25 SP1007']"
Duluth Pack Fitgers Deluxe Laptop Backpack,$179.99- $161.98,23721046092,Bags,"['Brand:Duluth Pack', 'Material:Canvas', 'Style:Backpack', 'Department:Unisex', 'Color:Brown']"
Michael Kors 30T3GTVT7L Jet Set Saffiano Women's Leather Tote Bag - Red,$89.99,24222014840,Women's Bags & Handbags,"['Brand:Michael Kors', 'Exterior Material:Leather', 'Style:Jet Set Saffiano', 'Exterior Color:Red', ""Department:Women's"", 'Product Line:Jet Set', 'Size:Large', 'Closure:Zip', 'Model:30T3GTVT7L', 'MPN:Does Not Apply']"
Bose ZX21212D11 Bluetooth Soprano Frames,$149.99- $127.97,24121031267,Sunglasses,"['Brand:Bose', 'Department:Sunglasses', 'Type:Bluetooth', 'Frame Color:Black', 'Model:ZX21212D11', 'Lens Technology:Ploarised', 'Frame Material:TR-90 Nylon', 'MPN:ZX21212D11']"
Rebecca Minkoff 134 2208 Women's Leather Backpack - Plum,$54.99,24222024261,Women's Bags & Handbags,"['Brand:Rebecca Minkoff', 'Exterior Material:Leather', 'Style:Backpack', 'Exterior Color:Plum', ""Department:Women's"", 'Size:Small', 'Closure:Zip', 'Model:134 2208', 'MPN:Does Not Apply']"
Oliver Peoples OV1002S BENEDICT,$149.99- $134.98,24123026694,Sunglasses,"['Brand:Oliver Peoples', 'Department:Accessories', 'Type:Sunglasses', 'Frame Color:Silver', 'Model:OV1002S', 'Style:Aviator', 'Lens Color:Clear Gradient Blue', 'UV Protection:Yes', 'Frame Material:Metal', 'Lens Material:Photochromic', 'MPN:OV1002S']"
Brahmin Medium Asher Footed Bottom Zipper Enclosure Women's Bag,$119.99,25121040478,Women's Bags & Handbags,"['Brand:Brahmin', 'Exterior Material:Embossed Leather', 'Style:Casual', 'Exterior Color:Multicolor', ""Department:Women's"", 'Model:Medium Asher']"
Dooney & Bourke Women's Genuine Leather Small Logan Shoulder Bag,$79.99,25121040479,Women's Bags & Handbags,"['Brand:Dooney & Bourke', 'Exterior Material:Leather', 'Style:Casual', 'Exterior Color:Black', ""Department:Women's"", 'MPN:Does Not Apply']"
Dooney & Bourke Women's Coated Canvas Leather Shoulder Bag,$79.99,25123044520,Women's Bags & Handbags,"['Brand:Dooney & Burke', 'Exterior Material:Leather', 'Style:Casual', 'Exterior Color:Green', ""Department:Women's"", 'MPN:Does Not Apply']"
Brahmin Women's Genuine Leather Shoulder Bag,$129.99,25123044519,Women's Bags & Handbags,"['Brand:Brahmin', 'Exterior Material:Leather', 'Style:Casual', 'Exterior Color:Brown', ""Department:Women's"", 'MPN:Does Not Apply']"
Brahmin Lane Marine Seville Leather Crossover Purse,$199.99,25524047065,Women's Bags & Handbags,"['Brand:Brahmin', 'Exterior Material:Leather', 'Style:Crossbody', 'Exterior Color:Marine Seville', 'Department:Women', 'Theme:Modern', 'Vintage:No', 'Occasion:Wedding', 'Hardware Material:Metal']"
Harley-Davidson 97105-08VM 105 Years 1903-2008 Men's Size XL Leather Jacket,$199.99- $179.98,24321033804,"Coats, Jackets & Vests","['Brand:Harley-Davidson', 'Size:XL', 'Type:Jacket', 'Outer Shell Material:Leather', 'Style:Jacket', 'Size Type:Regular', 'Color:Black', 'Department:Men']"
Harley-Davidson 97101-06VW Women's Size XL Leather Jacket,$99.99- $89.98,24322045005,"Coats, Jackets & Vests","['Brand:Harley-Davidson', 'Outer Shell Material:Leather', 'Type:Jacket', 'Size:XL', 'Style:Jacket', 'Size Type:Regular', 'Color:Black', 'Department:Women']"
Brahmin Gabriella Pecan Melbourne Leather Purse,$209.99,25524047067,Women's Bags & Handbags,"['Brand:Brahmin', 'Exterior Material:Leather', 'Style:Purse', 'Exterior Color:Brown', 'Department:Women', 'Closure:Zipper', 'Model:Gabriella']"
Michael Kors Genuine Leather Large Women's Wristlet,$29.99,25123045632,Women's Bags & Handbags,"['Brand:Michael Kors', 'Exterior Material:Leather', 'Style:Casual', 'Exterior Color:Black', ""Department:Women's"", 'Closure:Zipper', 'MPN:Does Not Apply']"
Grudens Otter 6102 Bankside Wading Boot Vibram Men's Size 11,$149.99- $89.94,23522039939,Boots,"['Brand:Grudens', 'US Shoe Size:11', 'Style:Otter Bankside Wading Boot Vibram', 'Color:Brown', 'Type:Wading Boots', 'Upper Material:Leather', 'Department:Men']"
Timberland TB056038001 Black Euro Hiker Hiking Boots Men's Size 11,$74.99- $63.97,23522041386,Boots,"['Brand:Timberland', 'US Shoe Size:11', 'Style:Euro Hiker', 'Color:Black', 'Type:Hiking Boots', 'Upper Material:Leather', 'Department:Men']"
Adidas Yeezy 350 V2 CMPCT Slate Onyx Size 9,$219.99- $186.97,23522040776,Casual Shoes,"['Brand:Adidas', 'US Shoe Size:9', 'Style:Yeezy 350 V2 CMPCT', 'Color:Slate Onyx', 'Department:Men', 'Upper Material:Knit Canvas', 'Type:Shoe', 'Outsole Material:Rubber']"
Nike Virgil Abloh Dunk Low Off-White Lot 9 Men's Size 11,$499.99- $299.94,23522039872,Athletic Shoes,"['Brand:Nike', 'US Shoe Size:11', 'Style:Virgil Abloh Dunk Low Off-White Lot 9', 'Color:Grey', ""Department:Men's"", 'Type:Athletic']"
Harley-Davidson Men's Size XL Leather Jacket,$199.99- $169.97,24321033410,"Coats, Jackets & Vests","['Brand:Harley-Davidson', 'Size:XL', 'Type:Leather Jacket', 'Outer Shell Material:Leather', 'Style:Jacket', 'Size Type:Regular', 'Color:Black', 'Department:Men']"
Coach 24052 Selena Gomez Grace Hand Bag,$179.99,23222053830,Women's Bags & Handbags,"['Brand:Coach', 'Exterior Material:Leather', 'Style:Hand Bag', 'Exterior Color:Red', ""Department:Women's"", 'Theme:Coach x Selena Gomez', 'Lining Color:Brown', 'Character:Selena Gomez', 'Lining Material:Fabric', 'Model:24052', 'MPN:24052', 'Strap Drop:20.5 in']"
Gucci Sukey GG Monogram Medium Tote Bag - Beige 9556,$649.99,24915029556,Women's Bags & Handbags,"['Brand:Gucci', 'Exterior Material:Canvas', 'Style:Tote', 'Exterior Color:Beige', ""Department:Women's"", 'Size:Medium', 'Model:Sukey']"
Gucci GG Monogram Canvas Web Small Messenger Bag Beige 9553,$599.99,24915029553,Women's Bags & Handbags,"['Brand:Gucci', 'Exterior Material:Canvas', 'Style:Messenger Bag', 'Exterior Color:Beige', ""Department:Women's"", 'Size:Small', 'Model:Web']"
Gucci Compact Guccissima Leather Bi-Fold Wallet 9545,$379.99,24915029545,Wallets,"['Brand:Gucci', 'Type:Wallet', 'Department:Men', 'Color:Brown', 'Style:Bifold']"
Gucci GG Canvas 6 Ring Key Holder 9537,$249.99,24915029537,"Key Chains, Rings & Finders","['Brand:Gucci', 'Type:Keyring', 'Color:Beige', 'Department:Women', 'Material:Canvas', 'Style:6 Ring Key Holder']"
Gucci 498110 Marmont Black GG Mini Gold Red Italy Top Handle Small Bag,$1899.99,24915029542,Women's Bags & Handbags,"['Brand:Gucci', 'Exterior Material:Matelassé Leather', 'Style:Small Bag', 'Exterior Color:Black', ""Department:Women's"", 'Lining Color:Beige', 'Lining Material:Microfibre', 'Model:498110', 'MPN:498110', 'Strap Drop:2.4 in']"
Yves Saint Laurent 2243XB244 Sunset Embossed Croc Crossbody Bag,$1999.99,24915029543,Women's Bags & Handbags,"['Brand:Yves Saint Laurent', 'Exterior Material:Leather', 'Style:Handbag', 'Exterior Color:Black', ""Department:Women's"", 'Theme:Designer', 'Lining Color:Black', 'Model:2243XB244', 'MPN:2243XB244', 'Strap Drop:12-20.5 in']"
Gucci 466507 Microguccissima Leather Crossbody Handbag,$599.99,24915029496,Women's Bags & Handbags,"['Brand:Gucci', 'Exterior Material:Leather', 'Style:Handbag', 'Exterior Color:Red', ""Department:Women's"", 'Theme:Gucci', 'Lining Color:Black', 'Model:466507', 'MPN:466507', 'Strap Drop:26 in']"
Gucci 295402 AA61Y 1000 Emily Guccissima Leather Chain Shoulder Bag,$749.99,24915029500,Women's Bags & Handbags,"['Brand:Gucci', 'Exterior Material:Black', 'Style:Shoulder Bag', 'Exterior Color:Black', ""Department:Women's"", 'Lining Color:Tan', 'Lining Material:Linen', 'Model:295402 AA61Y 1000', 'MPN:295402 AA61Y 1000', 'Strap Drop:10 in']"
Louis Vuitton M45320 OnTheGo GM Monogram Reverse Purse,$2799.99,24915029547,Women's Bags & Handbags,"['Brand:Louis Vuitton', 'Exterior Material:Leather', 'Style:Tote', 'Exterior Color:Brown', 'Department:Women', 'Theme:Designer', 'Lining Color:Red', 'Product Line:OnTheGo', 'Accents:LV Leather Charm', 'Pattern:Giant Monogram', 'Size:GM - Large', 'Closure:Hook & Loop', 'Vintage:No', 'Handle/Strap Material:Leather', 'Lining Material:Textile', 'Fabric Type:Leather & Canvas', 'Model:M45320', 'Hardware Material:Gold-Plated', 'Handle Style:Double Handles', 'MPN:M45320']"
Louis Vuitton OnTheGo GM Monogram Empreinte - Black 9548,$2899.99,24915029548,Women's Bags & Handbags,"['Brand:Louis Vuitton', 'Exterior Material:Cowhide leather', 'Style:Purse', 'Exterior Color:Black', ""Department:Women's"", 'Size:Large', 'Model:OnTheGo GM']"
Louis Vuitton Black Epi St Jacques Poignees Longues Tote Bag,$599.99,24915029501,Women's Bags & Handbags,"['Brand:Louis Vuitton', 'Exterior Material:Epi Leather', 'Style:Tote', 'Exterior Color:Black', ""Department:Women's"", 'Model:St Jacques']"
Louis Vuitton Montaigne BB Handbag Empreinte Monogram Taupe 9512,$1999.99,24915029512,Women's Bags & Handbags,"['Brand:Louis Vuitton', 'Exterior Material:Leather', 'Style:Handbag', 'Exterior Color:Taupe', ""Department:Women's"", 'Model:Montaigne BB']"
Nike Air Max 1 /P METALLIC SILVER/RUSH MAROON Size 10.5,$129.99- $110.97,25521047834,Athletic Shoes,"['Brand:Nike', 'US Shoe Size:10.5', 'Style:Sneaker', 'Color:Multi Color', 'Department:Men', 'Type:Athletic', 'Product Line:Air Max', 'Model:Air Max 1/ P', 'Release Year:2023']"
Louis Vuitton Pallas MM Tote Monogram Canvas 9554,$2399.99,24915029554,Women's Bags & Handbags,"['Brand:Louis Vuitton', 'Exterior Material:Coated Canvas', 'Style:Tote', 'Exterior Color:Brown', ""Department:Women's"", 'Lining Color:Pink', 'Model:Pallas MM']"
Louis Vuitton Black Monogram Empreinte Leather St Germain Bag 9515,$1799.99,24915029515,Women's Bags & Handbags,"['Brand:Louis Vuitton', 'Exterior Material:Leather', 'Style:Crossbody', 'Exterior Color:Black', ""Department:Women's"", 'Model:St Germain']"
Louis Vuitton Pochette Sophie Monogram 2-Way Crossbody Bag 9555,$1149.99,24915029555,Women's Bags & Handbags,"['Brand:Louis Vuitton', 'Exterior Material:Coated Canvas', 'Style:2-Way Crossbody', 'Exterior Color:Brown', ""Department:Women's"", 'Model:Pochette Sophie']"
Louis Vuitton Flower Zipped PM Monogram Macassar Bag 9538,$2299.99,24915029538,Women's Bags & Handbags,"['Brand:Louis Vuitton', 'Exterior Material:Coated Canvas', 'Style:Purse', 'Exterior Color:Brown', ""Department:Women's"", 'Model:Flower Zipped PM']"
Louis Vuitton M51855 Pochette Florentine Monogram Waist Bag,$999.99,24915029552,Women's Bags & Handbags,"['Brand:Louis Vuitton', 'Exterior Material:Canvas', 'Style:Waist Bag', 'Exterior Color:Brown', ""Department:Women's"", 'Lining Color:Tan', 'Lining Material:Leather', 'Model:M51855', 'MPN:M51855']"
Louis Vuitton FL4145 Caissa PM Damier Ebene Tote Shoulder Bag,$1899.99,24915029526,Women's Bags & Handbags,"['Brand:Louis Vuitton', 'Exterior Material:Canvas', 'Style:Tote', 'Exterior Color:Brown', ""Department:Women's"", 'Lining Color:Red', 'Lining Material:Microfiber', 'Model:FL4145', 'MPN:FL4145', 'Strap Drop:7 in']"
Louis Vuitton M40459 Kimono Monogram Tote Bag,$1999.99,24915029530,Women's Bags & Handbags,"['Brand:Louis Vuitton', 'Exterior Material:Canvas', 'Style:Handbag', 'Exterior Color:Brown', ""Department:Women's"", 'Lining Color:Red', 'Lining Material:Canvas', 'Model:AA3136', 'MPN:AA3136', 'Strap Drop:6 in']"
Louis Vuitton M51102 Babylone Women's Tote Bag,$899.99,24915029508,Women's Bags & Handbags,"['Brand:Louis Vuitton', 'Exterior Material:Canvas', 'Style:Tote', 'Exterior Color:Canvas', ""Department:Women's"", 'Lining Color:Brown', 'Lining Material:Leather', 'Model:M51102', 'MPN:M51102']"
YSL Croc Embossed Sunset Chain Shoulder Bag - Medium Rouge 9539,$2499.99,24915029539,Women's Bags & Handbags,"['Brand:YSL', 'Exterior Material:Croc Embossed Calfskin', 'Style:Shoulder Bag', 'Exterior Color:Rouge', ""Department:Women's"", 'Size:Medium', 'Model:Sunset']"
Chanel Cambon Ligne Quilted Calfskin Leather Small Tote Bag - Beige 9531,$2299.99,24915029531,Women's Bags & Handbags,"['Brand:Chanel', 'Exterior Material:Calfskin', 'Style:Tote', 'Exterior Color:Beige', ""Department:Women's"", 'Pattern:Quilted', 'Size:Small', 'Model:Cambon Ligne']"
Gucci Interlocking G Wallet Chain Shoulder Bag - Pink 9497,$749.99,24915029497,Women's Bags & Handbags,"['Brand:Gucci', 'Exterior Material:Pebbled Calfskin', 'Style:Wallet Shoulder Bag', 'Exterior Color:Pink', ""Department:Women's"", 'Model:Interlocking G']"
Louis Vuitton N53151 Damier Ebene Alma PM Top Handle Bag,$699.99,24915029522,Women's Bags & Handbags,"['Brand:Louis Vuitton', 'Exterior Material:Canvas', 'Style:Handbag', 'Exterior Color:Brown', ""Department:Women's"", 'Lining Color:Red', 'Model:N53151', 'MPN:N53151', 'Strap Drop:3 in']"
Gucci Arli GG Canvas Crossbody Bag - Burgundy 9529,$1599.99,24915029529,Women's Bags & Handbags,"['Brand:Gucci', 'Exterior Material:Canvas', 'Style:Crossbody Bag', 'Exterior Color:Burgundy', ""Department:Women's"", 'Model:Arli']"
Gucci GG Monogram Canvas Bamboo Tassel Tote - Black 9505,$599.99,24915029505,Women's Bags & Handbags,"['Brand:Gucci', 'Exterior Material:Canvas', 'Style:Tote', 'Exterior Color:Black', ""Department:Women's"", 'Model:Bamboo Tassel Tote']"
Gucci Multicolor Navy Calfskin Enamel Mini Dionysus Bag 9506,$849.99,24915029506,Women's Bags & Handbags,"['Brand:Gucci', 'Exterior Material:Calfskin', 'Style:Mini Purse', 'Exterior Color:Multi-Color', ""Department:Women's"", 'Size:Mini', 'Model:Mini Dionysus']"
Louis Vuitton TH1017 Chelsea Damier Ebene Messenger Bag,$1399.99,24915029527,Women's Bags & Handbags,"['Brand:Louis Vuitton', 'Exterior Material:Canvas', 'Style:Messenger Bag', 'Exterior Color:Brown', ""Department:Women's"", 'Lining Color:Red', 'Lining Material:Canvas', 'Model:TH1017', 'MPN:TH1017', 'Strap Drop:12 in']"
Louis Vuitton SD1195 Empreinte Leather Dune Saint Germain MM Bag,$1899.99,24915029513,Women's Bags & Handbags,"['Brand:Louis Vuitton', 'Exterior Material:Leather', 'Style:SD1195', 'Exterior Color:Beige', ""Department:Women's"", 'Lining Color:Beige', 'Model:SD1195', 'MPN:SD1195', 'Strap Drop:13 in']"
Dooney & Bourke All-Weather Leather Ladies Handbag/Purse Black Brass Accents,$129.99,23121033378,Women's Bags & Handbags,"['Brand:Dooney & Bourke', 'Exterior Material:Leather', 'Exterior Color:Black', 'Department:Ladies', 'Lining Color:Black', 'Accents:Brass', 'Closure:Zipper']"
Gucci 598184 Black Beige Monogram Jacquard Wool Drawstring Buckle Backpack,$999.99- $799.96,23222051840,Women's Bags & Handbags,"['Brand:Gucci', 'Exterior Material:Wool', 'Exterior Color:Beige', 'Department:Womens', 'Lining Color:Black', 'Handle/Strap Material:Leather', 'Model:598184', 'MPN:598184']"
Louis Vuitton Saint Michel Leather Handbag,$1199.99,25424027307,Women's Bags & Handbags,"['Brand:Louis Vuitton Saint Michel Leather Handbag', 'Exterior Material:Leather', 'Style:Handbag', 'Exterior Color:Red / Brown', 'Department:Women']"
Gucci 0400021016095 White GG Supreme Canvas Small Berry Padlock Tote Bag,$999.99- $899.98,23223031904,Women's Bags & Handbags,"['Brand:Gucci', 'Exterior Material:GG Supreme Canvas', 'Style:Tote Bag', 'Exterior Color:Beige', 'Department:Womens', 'Lining Color:Maroon', 'Handle/Strap Material:Leather', 'Lining Material:Microfiber', 'Model:0400021016095', 'MPN:0400021016095', 'Strap Drop:12 in']"
