name,price,item_id,category,description,image_url
.45ctw Round Cut Diamond Pavé Set Wedding Band Ring 14k White Gold Size 6.5,$299.99,23121037576,Wedding & Anniversary Bands,"['Metal:White Gold', 'Metal Purity:14k (tested)', 'Metal Weight:1.0dwt / 1.55 Grams', 'Type:Wedding/Anniversary Band', 'Setting Style:Pavé', 'Ring Size:6.5', 'Ring Face Height:2.2mm', 'Department:Women', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Number of Diamonds:15', 'Diamond Color Grade:H - J', 'Diamond Clarity Grade:SI2 - I2', 'Est. Total Carat Weight:0.45ctw']","['https://assets.pawnamerica.com/ProductImages//f2a5d6d2-532e-4b15-b226-8c68bf4ffbdf.jpg', 'https://assets.pawnamerica.com/ProductImages//b2533988-6446-48e7-be25-f4bfdc4e2dea.jpg', 'https://assets.pawnamerica.com/ProductImages//7ffe71c6-d6e1-418e-83b6-4904676cb428.jpg', 'https://assets.pawnamerica.com/ProductImages//742bc6c7-b58c-4a9d-98f3-3a7f3cacbe78.jpg', 'https://assets.pawnamerica.com/ProductImages//9be99532-694a-4922-81fc-65c4ee3c6bff.jpg', 'https://assets.pawnamerica.com/ProductImages//5eb4e977-0a8b-4118-8a62-d02b6e666bad.jpg']"
".03ct Round Diamond Religious Cross Pendant on 22.25"" Necklace Sterling Silver",$199.99,23123026342,Necklaces & Pendants,"['Brand:David Yurman', 'Metal:Sterling Silver', 'Metal Purity:925', 'Metal Weight:6.2dwt / 9.64 Grams', 'Type:Necklace', 'Style:Pendant', 'Theme:Religious', 'Setting Style:Solitaire', 'Chain Type:Venetian Link', 'Closure:Lobster', 'Pendant Shape:Cross', 'Pendant Closure:Snap', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Number of Diamonds:1', 'Diamond Color Grade:I - J', 'Diamond Clarity Grade:Included (I1 - I2)', 'Est. Total Carat Weight:0.03ct', 'Pendant Measurement:29mm Length / 13mm Width', 'Necklace Measurement:22.25"" Length / 1.5mm Width']","['https://assets.pawnamerica.com/ProductImages//f3170792-4e65-41bd-b266-a1da5e97319b.jpg', 'https://assets.pawnamerica.com/ProductImages//0c71160a-778b-470a-bc60-8a15389da8ec.jpg', 'https://assets.pawnamerica.com/ProductImages//a213f76a-e213-4ac8-a558-4e6b65853316.jpg', 'https://assets.pawnamerica.com/ProductImages//737994a4-0170-4667-9b88-bc58bcaacb58.jpg', 'https://assets.pawnamerica.com/ProductImages//ce51a74e-bf78-4907-afaa-f93648c47702.jpg', 'https://assets.pawnamerica.com/ProductImages//2e6afe55-d880-4365-bffb-16ae8ea2287b.jpg', 'https://assets.pawnamerica.com/ProductImages//525e8b47-51e3-4b22-a71f-a32b56c92aed.jpg']"
"3.74ctw Round Diamond Prong Set 7.75"" Tennis Bracelet 14k Yellow Gold 10.1 Grams",$1999.99,23122022622,Bracelets & Charms,"['Metal:Yellow Gold', 'Metal Purity:14k', 'Metal Weight:6.5dwt / 10.10 Grams', 'Style:Tennis', 'Type:Bracelet', 'Setting Style:Prong', 'Closure:Box', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Main Stone Qty:49', 'Diamond Color Grade:I - K', 'Diamond Clarity Grade:SI2 - I1', 'Est. Total Carat Weight:3.74ctw', 'Bracelet Measurement:7.75"" Length / 3.7mm Width']","['https://assets.pawnamerica.com/ProductImages//efb67865-cd91-49b6-868a-19d63e1519e7.jpg', 'https://assets.pawnamerica.com/ProductImages//d5002c7d-15e1-4b05-97d6-3000fea0d5e3.jpg', 'https://assets.pawnamerica.com/ProductImages//3c81ae3f-a2e9-49af-ae3f-1f2358f034b5.jpg', 'https://assets.pawnamerica.com/ProductImages//a8b73d1f-dcd5-4e36-af53-5b58efa5ad42.jpg', 'https://assets.pawnamerica.com/ProductImages//9d7c9ed7-1b5a-407c-b463-5693cb41a0ef.jpg', 'https://assets.pawnamerica.com/ProductImages//af80f37b-84b5-439f-87eb-7a096a83d736.jpg']"
1.14ctw Round Cut Diamond Halo Engagement Ring 14k White Gold Size 5.75,$2099.99,24322051190,Engagement Rings,"['Metal:White Gold', 'Metal Purity:14k', 'Metal Weight:2.9dwt / 4.50 Grams', 'Type:Engagement Ring', 'Setting Style:Halo', 'Ring Size:5.75', 'Ring Face Height:10.3mm', 'Department:Women', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Main Stone Quantity:1', 'Estimated Carat Weight:.84ct', 'Main Stone Width:6.1mm', 'Main Stone Depth:3.66mm', 'Diamond Color Grade:J - K', 'Diamond Clarity Grade:VS2 - SI1', 'Secondary Stone:Diamond', 'Secondary Stone Shape:Round', 'Secondary Stone Creation:Natural', 'Secondary Stone Quantity:16', 'Secondary Stone Estimated Carat Weight:.20ctw', 'Secondary Stone Diamond Color Grade:H - J', 'Secondary Stone Diamond Clarity Grade:SI2 - I1', 'Additional Stone:Diamond', 'Additional\xa0Stone Shape:Round', 'Additional\xa0Stone Creation:Natural', 'Additional\xa0Stone Quantity:24', 'Additional\xa0Stone Estimated Carat Weight:.10ctw', 'Additional\xa0Stone Diamond Color Grade:H - J', 'Additional\xa0Stone Diamond Clarity Grade:SI2 - I1', 'Est. Total Carat Weight:1.14ctw']","['https://assets.pawnamerica.com/ProductImages//5138b203-3cca-493b-b797-f260788b1a3d.jpg', 'https://assets.pawnamerica.com/ProductImages//05383032-57e7-4aea-9daf-608a6653aaef.jpg', 'https://assets.pawnamerica.com/ProductImages//45738e94-e212-4f80-8f11-a9f82ca682fb.jpg', 'https://assets.pawnamerica.com/ProductImages//a69b1c82-8afd-4be3-8417-0981db553219.jpg', 'https://assets.pawnamerica.com/ProductImages//4851ee81-19c3-4921-ac88-48ce5b83c932.jpg', 'https://assets.pawnamerica.com/ProductImages//9c7be1ad-5e3d-47ae-9712-af473b47b4d1.jpg', 'https://assets.pawnamerica.com/ProductImages//755cd28f-5ed5-46fd-8f0f-b7bebc698a56.jpg', 'https://assets.pawnamerica.com/ProductImages//0db3cfd7-aacf-407a-9019-0a862ee05952.jpg']"
.80ctw Round Diamond and Sapphire Wedding Band Ring 18k Yellow Gold Size 6.75,$799.99,23221048387,Wedding & Anniversary Bands,"['Metal:Yellow Gold', 'Metal Purity:18k', 'Metal Weight:1.7dwt / 2.64 Grams', 'Type:Wedding/Anniversary Band', 'Setting Style:Channel-Set', 'Ring Size:6.75', 'Ring Face Height:4.0mm', 'Department:Women', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Main Stone Quantity:6', 'Estimated Carat Weight:.70ctw', 'Diamond Color Grade:G', 'Diamond Clarity Grade:SI1 - SI2', 'Secondary Stone:Sapphire', 'Secondary Stone Shape:Round', 'Secondary Stone Creation:Natural', 'Secondary Stone Treatment:Heated', 'Secondary Stone Color:Blue', 'Secondary Stone Quantity:10', 'Secondary Stone Estimated Carat Weight:.10ctw', 'Gemstone Clarity Grade:Moderately Included', 'Est. Total Carat Weight:.80ctw']","['https://assets.pawnamerica.com/ProductImages//df2c8e7d-3aee-477f-b7d4-93bc6d81d1a4.jpg', 'https://assets.pawnamerica.com/ProductImages//56b69209-154f-4474-ba71-d3fbfccf25bc.jpg', 'https://assets.pawnamerica.com/ProductImages//9e19c3bb-0562-4ee8-a48d-f5c73a265aec.jpg', 'https://assets.pawnamerica.com/ProductImages//d95aee1b-7f0b-4ea5-9a4e-c1d7e943028c.jpg', 'https://assets.pawnamerica.com/ProductImages//bd1c5cfb-d364-45d5-8486-ed7d0f794080.jpg', 'https://assets.pawnamerica.com/ProductImages//358f2ecd-29e8-4b97-b94e-f5ee02695412.jpg']"
.40ct Princess Cut Diamond Solitaire Engagement Ring 14k White Gold Size 6.5,$499.99,90218007982,Engagement Rings,"['Metal:White Gold', 'Metal Purity:14k', 'Metal Weight:1.1dwt / 1.71 Grams', 'Type:Engagement Ring', 'Setting Style:Solitaire', 'Ring Size:6.5', 'Ring Face Height:4.8mm', 'Department:Women', 'Main Stone:Diamond', 'Main Stone Shape:Princess', 'Main Stone Creation:Natural', 'Main Stone Quantity:1', 'Diamond Color Grade:I - J', 'Diamond Clarity Grade:Slightly Included (SI1)', 'Est. Total Carat Weight:.40ct']","['https://assets.pawnamerica.com/ProductImages//d2eb6792-25a8-4568-a701-dbdc121599cb.jpg', 'https://assets.pawnamerica.com/ProductImages//f5dcee30-90ca-4a78-923e-1d41a26ec5c9.jpg', 'https://assets.pawnamerica.com/ProductImages//9366e2b1-b235-4e28-9cc3-48cf5971f948.jpg', 'https://assets.pawnamerica.com/ProductImages//cb88628e-0942-46c1-883c-3203bb03f45f.jpg', 'https://assets.pawnamerica.com/ProductImages//ec2df42f-7310-483b-abfa-553ab3ce5bef.jpg', 'https://assets.pawnamerica.com/ProductImages//ffcffb54-072a-4364-95cc-6ddb303448d4.jpg']"
.24ctw Round Cut Diamond Cluster Freeform Statement Ring 10k White Gold Size 7.5,$349.99,23123026341,Rings,"['Metal:White Gold', 'Metal Purity:10k - Tested', 'Metal Weight:2.8dwt / 4.35 Grams', 'Type:Ring', 'Style:Cocktail', 'Setting Style:Cluster', 'Ring Size:7.5', 'Ring Face Height:17.4mm', 'Department:Women', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Main Stone Qty:18', 'Diamond Color Grade:I - K', 'Diamond Clarity Grade:SI2 - I2', 'Est. Total Carat Weight:.24ctw']","['https://assets.pawnamerica.com/ProductImages//b4536ff2-8742-44de-81a7-b8af3cabd7c5.jpg', 'https://assets.pawnamerica.com/ProductImages//9d496ffa-9d28-46ec-8bd6-c85b9abd1142.jpg', 'https://assets.pawnamerica.com/ProductImages//7515c77f-5fb8-4c36-89c8-c057fa411e29.jpg', 'https://assets.pawnamerica.com/ProductImages//02545e9d-551b-48c7-9cc9-249c39584600.jpg', 'https://assets.pawnamerica.com/ProductImages//a69b1e8f-51cf-486a-92d0-93b7f242af33.jpg', 'https://assets.pawnamerica.com/ProductImages//1103ef84-fa73-4910-b573-d05631506604.jpg']"
Neil Lane 1.71ctw Pear-Shaped Morganite & Diamond Halo Ring 14k Rose Gold Size 5,$1199.99,24323030244,Rings,"['Brand:Neil Lane', 'Metal:Rose Gold', 'Metal Purity:14k', 'Metal Weight:3.0dwt / 4.66 Grams', 'Type:Ring', 'Style:Cocktail', 'Setting Style:Halo', 'Ring Size:5', 'Ring Face Height:13.3mm', 'Department:Women', 'Main Stone:Morganite', 'Main Stone Shape:Pear', 'Main Stone Creation:Natural', 'Main Stone Color:Light Pink', 'Main Stone Qty:1', 'Est. Carat Weight:1.05ct', 'Main Stone Measurement:8.99 x 6.30mm', 'Gemstone Clarity Grade:Slightly Included', 'Secondary Stone:Diamond', 'Secondary Stone Shape:Round', 'Secondary Stone Creation:Natural', 'Secondary Stone Qty:66', 'Secondary Stone Estimated Carat Weight:.66ctw', 'Secondary Stone Diamond Color Grade:G', 'Secondary Stone Diamond Clarity Grade:VS2 - SI1', 'Est. Total Carat Weight:1.71ctw']","['https://assets.pawnamerica.com/ProductImages//86612cbf-de55-4b09-af8a-188170977261.jpg', 'https://assets.pawnamerica.com/ProductImages//b3effb8c-d855-471c-87c4-0807449a4f40.jpg', 'https://assets.pawnamerica.com/ProductImages//c5fde92f-7b28-4a49-ba60-23e469a07564.jpg', 'https://assets.pawnamerica.com/ProductImages//e1b1dba6-83c9-40cc-947e-8f4650807c5e.jpg', 'https://assets.pawnamerica.com/ProductImages//c12c50c6-1c28-465d-9360-58d560d0e37c.jpg', 'https://assets.pawnamerica.com/ProductImages//46a2f430-3e17-4ed4-b0a2-89439eddb922.jpg', 'https://assets.pawnamerica.com/ProductImages//e5ded580-dbf0-468f-83cd-3f6879e8a501.jpg']"
.26ctw Round Cut Diamond Cluster Halo Engagement Ring 10k White Gold Size 5.5,$299.99,23121036997,Engagement Rings,"['Metal:White Gold', 'Metal Purity:10k (tested)', 'Metal Weight:1.2dwt / 1.86 Grams', 'Type:Engagement Ring', 'Setting Style:Cluster / Halo', 'Ring Size:5.5', 'Ring Face Height:7.4mm', 'Department:Women', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Main Stone Quantity:1', 'Estimated Carat Weight:0.06ct', 'Diamond Color Grade:I - J', 'Diamond Clarity Grade:SI2 - I1', 'Secondary Stone:Diamond', 'Secondary Stone Shape:Round', 'Secondary Stone Creation:Natural', 'Secondary Stone Quantity:6', 'Secondary Stone Estimated Carat Weight:0.13ctw', 'Secondary Stone Diamond Color Grade:I - J', 'Secondary Stone Diamond Clarity Grade:SI2 - I2', 'Additional Stone:Diamond', 'Additional\xa0Stone Shape:Round', 'Additional\xa0Stone Creation:Natural', 'Additional\xa0Stone Quantity:21', 'Additional\xa0Stone Estimated Carat Weight:0.07ctw', 'Additional\xa0Stone Diamond Color Grade:I - J', 'Additional\xa0Stone Diamond Clarity Grade:SI2 - I1', 'Est. Total Carat Weight:0.26ctw']","['https://assets.pawnamerica.com/ProductImages//5d1069dc-7c18-49a4-97bc-83069e65cc4e.jpg', 'https://assets.pawnamerica.com/ProductImages//97c3201a-eca9-4340-8d20-44839ab5d215.jpg', 'https://assets.pawnamerica.com/ProductImages//55eaeb04-8df6-4442-b20c-46f91dd6c4c4.jpg', 'https://assets.pawnamerica.com/ProductImages//ebe63c14-189a-417e-85ca-3b3be8e0671a.jpg', 'https://assets.pawnamerica.com/ProductImages//0d48c3e4-790f-4e8c-907f-ce0e07bb5753.jpg', 'https://assets.pawnamerica.com/ProductImages//85687173-d8da-40ed-aa35-84e3de6f2ccc.jpg']"
".47ctw Round Diamond Bezel Set 6.75"" Bangle Bracelet 10k Yellow Gold 10.57 Grams",$799.99,24321038348,Bracelets & Charms,"['Metal:Yellow Gold', 'Metal Purity:10k', 'Metal Weight:6.8dwt / 10.57 Grams', 'Style:Bangle', 'Type:Bracelet', 'Setting Style:Bezel', 'Closure:Box', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Main Stone Qty:16', 'Diamond Color Grade:J - L', 'Diamond Clarity Grade:SI2 - I2', 'Est. Total Carat Weight:.47ctw', 'Bracelet Measurement:6.75"" Length / 3.9mm Width']","['https://assets.pawnamerica.com/ProductImages//d70f8886-f72d-4b55-86ec-37eb2bbe2c99.jpg', 'https://assets.pawnamerica.com/ProductImages//2071cecc-a02f-4953-8b52-e3b0773c14e3.jpg', 'https://assets.pawnamerica.com/ProductImages//71f63cb7-2348-49b3-a768-2c2a1ae715ef.jpg', 'https://assets.pawnamerica.com/ProductImages//13358d56-4b90-4afd-8b7f-814a81dfcf05.jpg', 'https://assets.pawnamerica.com/ProductImages//fd28f152-9f48-4dd8-a490-dd3ad3f45405.jpg']"
.16ctw Round Cut Diamond Solitaire Engagement Ring 14k Yellow Gold Size 7,$399.99,24223022570,Engagement Rings,"['Metal:Yellow Gold', 'Metal Purity:14k', 'Metal Weight:1.8dwt / 2.79 Grams', 'Type:Engagement Ring', 'Setting Style:Solitaire', 'Ring Size:7', 'Ring Face Height:6.2mm', 'Department:Women', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Number of Diamonds:1', 'Diamond Color Grade:G', 'Diamond Clarity Grade:VS2 - SI1', 'Est. Total Carat Weight:0.16ct']","['https://assets.pawnamerica.com/ProductImages//6a752ba4-7ff7-457c-aa70-408089c88a7c.jpg', 'https://assets.pawnamerica.com/ProductImages//f54570d0-1ebd-40ff-9955-de8853341ba4.jpg', 'https://assets.pawnamerica.com/ProductImages//052d3180-e572-48ce-8945-66e3b6317411.jpg', 'https://assets.pawnamerica.com/ProductImages//2b607e56-0115-4f20-8efb-921866b85709.jpg', 'https://assets.pawnamerica.com/ProductImages//8b624f89-c608-4b33-b8ef-a50687b2aa94.jpg', 'https://assets.pawnamerica.com/ProductImages//a9d6bf7b-6a2f-4069-896a-d61d66d6b2ea.jpg']"
.45ctw Round Cut Diamond Prong Set Wedding Band Ring 14k White Gold Size 6.5,$299.99,23121037575,Wedding & Anniversary Bands,"['Metal:White Gold', 'Metal Purity:14k', 'Metal Weight:1.0dwt / 1.55 Grams', 'Type:Wedding/Anniversary Band', 'Setting Style:Prong', 'Ring Size:6.5', 'Ring Face Height:2.1mm', 'Department:Women', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Main Stone Quantity:15', 'Diamond Color Grade:H - J', 'Diamond Clarity Grade:SI2 - I2', 'Est. Total Carat Weight:.45ctw']","['https://assets.pawnamerica.com/ProductImages//ec53e352-7014-4189-84a7-87140b1fabce.jpg', 'https://assets.pawnamerica.com/ProductImages//7084cc58-9bb2-4d4b-9926-968849e9987b.jpg', 'https://assets.pawnamerica.com/ProductImages//36f7b62c-539d-4257-8c49-9cac3e8bfdf6.jpg', 'https://assets.pawnamerica.com/ProductImages//73f1c45f-84f1-4d17-b85d-a2c1a9386e1c.jpg', 'https://assets.pawnamerica.com/ProductImages//e972ee27-804f-49fa-9c34-1392d600d111.jpg', 'https://assets.pawnamerica.com/ProductImages//b0318b93-9e32-4f86-aeee-c5d63a051a93.jpg']"
"5.4mm Diamond-Cut Figaro Chain 22.5"" Necklace 14k Multi-Tone Gold 20.99 Grams",$1499.99,23423055170,Necklaces & Pendants,"['Metal:Multi-Tone Gold / Yellow, White', 'Metal Purity:14k', 'Metal Weight:13.5dwt / 20.99 Grams', 'Style:Chain', 'Type:Necklace', 'Chain Type:Figaro', 'Closure:Lobster', 'Necklace Measurement:22.5"" Length / 5.4mm Width']","['https://assets.pawnamerica.com/ProductImages//920fba53-407c-49fb-a161-a45fee7f3950.jpg', 'https://assets.pawnamerica.com/ProductImages//88ad18f6-a50d-4643-91b0-e3f474835703.jpg', 'https://assets.pawnamerica.com/ProductImages//fa4b6e9e-1b5a-4e08-9cb7-0bfdf9086e8c.jpg', 'https://assets.pawnamerica.com/ProductImages//edbdc95e-75a9-4ebb-902f-f8e542cd1ae5.jpg', 'https://assets.pawnamerica.com/ProductImages//310366fc-2526-4f28-a187-c277bd60d997.jpg']"
.80ctw Pear-Shaped Diamond with Accents Engagement Ring 14k White Gold Size 5.75,$899.99,24322051156,Engagement Rings,"['Metal:White Gold', 'Metal Purity:14k', 'Metal Weight:1.1dwt / 1.71 Grams', 'Type:Engagement Ring', 'Setting Style:Solitaire with Accents', 'Ring Size:5.75', 'Ring Face Height:8.7mm', 'Department:Women', 'Main Stone:Diamond', 'Main Stone Shape:Pear', 'Main Stone Creation:Natural', 'Main Stone Quantity:1', 'Estimated Carat Weight:.65ct', 'Main Stone Measurement:7.2mm x 4.95mm x 2.97mm', 'Diamond Color Grade:H - I', 'Diamond Clarity Grade:SI2 - I1', 'Secondary Stone:Diamond', 'Secondary Stone Shape:Round', 'Secondary Stone Creation:Natural', 'Secondary Stone Quantity:2', 'Secondary Stone Estimated Carat Weight:.15ctw', 'Secondary Stone Diamond Color Grade:I - J', 'Secondary Stone Diamond Clarity Grade:SI2 - I1', 'Est. Total Carat Weight:.80ctw']","['https://assets.pawnamerica.com/ProductImages//91219dfb-2eca-484d-b860-2f670a5c996a.jpg', 'https://assets.pawnamerica.com/ProductImages//8fb81108-7b20-4c31-bacd-7307328e9252.jpg', 'https://assets.pawnamerica.com/ProductImages//166fce8b-529c-4aa5-bcf7-945856b53c1f.jpg', 'https://assets.pawnamerica.com/ProductImages//c750124f-d253-4a1e-a97e-92319b58f546.jpg', 'https://assets.pawnamerica.com/ProductImages//cbfb2a3c-d589-4690-80af-f206d2c3e900.jpg', 'https://assets.pawnamerica.com/ProductImages//33336bfe-bef8-4634-8257-b7de4c5aa400.jpg', 'https://assets.pawnamerica.com/ProductImages//350ae61f-76ea-49ec-bc2f-026fdf4326e4.jpg']"
.38ctw Round Cut Diamond Cluster Statement Band Ring 10k White Gold Size 9,$299.99,24222027522,Rings,"['Metal:White Gold', 'Metal Purity:10k', 'Metal Weight:1.9dwt / 2.95 Grams', 'Type:Ring', 'Style:Cocktail', 'Setting Style:Cluster', 'Ring Size:9', 'Ring Face Height:5.4mm', 'Department:Women', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Number of Diamonds:14', 'Diamond Color Grade:H - I', 'Diamond Clarity Grade:Included (I3)', 'Est. Total Carat Weight:0.38ctw']","['https://assets.pawnamerica.com/ProductImages//47014a19-9794-437b-a8e6-9a5f9f618dd7.jpg', 'https://assets.pawnamerica.com/ProductImages//80d66fe6-0975-43b0-b53b-5bc4ce95ffc5.jpg', 'https://assets.pawnamerica.com/ProductImages//4795c622-1fb8-4b0a-bc22-6cbbcbb2c0a0.jpg', 'https://assets.pawnamerica.com/ProductImages//c30263eb-2cc5-4682-8766-c783ca4c3151.jpg', 'https://assets.pawnamerica.com/ProductImages//20632a49-cc12-4af3-961b-aa61afb34147.jpg', 'https://assets.pawnamerica.com/ProductImages//05d368be-2ffa-406e-b938-14f14ca013c8.jpg']"
".87ctw Round Cut Diamond S-Link 7.25"" Tennis Bracelet 14k Yellow Gold 6.53 Grams",$699.99,23122021935,Bracelets & Charms,"['Metal:Yellow Gold', 'Metal Purity:14k', 'Metal Weight:4.2dwt / 6.53 Grams', 'Style:Tennis', 'Type:Bracelet', 'Setting Style:Prong', 'Closure:Box', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Main Stone Qty:45', 'Diamond Color Grade:J - L', 'Diamond Clarity Grade:I1 - I3', 'Est. Total Carat Weight:.87ctw', 'Bracelet Measurement:7.25"" Length / 4.2mm Width']","['https://assets.pawnamerica.com/ProductImages//bec7d4d3-c9b0-4711-8cb8-e62e2d7f1e9e.jpg', 'https://assets.pawnamerica.com/ProductImages//85418eba-f210-4e3e-9eaf-105ffc286a4a.jpg', 'https://assets.pawnamerica.com/ProductImages//c452e190-847d-4b28-bfbb-a26868cf0434.jpg', 'https://assets.pawnamerica.com/ProductImages//be3c632a-6589-45f8-8934-d0a664c3a946.jpg', 'https://assets.pawnamerica.com/ProductImages//31f26403-464e-4167-b44f-9c337e354917.jpg']"
.23ctw Marquise Cut Ruby with Diamond Accents Ring 14k White Gold Size 6,$299.99,24223022540,Rings,"['Metal:Yellow Gold', 'Metal Purity:14k', 'Metal Weight:1.4dwt / 2.17 Grams', 'Type:Ring', 'Style:Cocktail', 'Setting Style:Solitaire with Accents', 'Ring Size:6', 'Ring Face Height:6.7mm', 'Department:Women', 'Main Stone:Ruby', 'Main Stone Shape:Marquise', 'Main Stone Creation:Natural', 'Number of Gemstones:1', 'Est. Carat Weight:0.19ct', 'Main Stone Treatment:Heated', 'Main Stone Color:Red', 'Gemstone Clarity Grade:Heavily Included', 'Main Stone Measurement:5.98mm x 2.49mm', 'Secondary Stone:Diamond', 'Secondary Stone Shape:Round', 'Secondary Stone Creation:Natural', 'Number of Diamonds:2', 'Secondary Stone Estimated Carat Weight:0.04ctw', 'Secondary Stone Diamond Color Grade:H', 'Secondary Stone Diamond Clarity Grade:Included (I1)', 'Est. Total Carat Weight:0.23ctw']","['https://assets.pawnamerica.com/ProductImages//2d64eaa9-0670-4da2-ba50-02e8e99e8b7d.jpg', 'https://assets.pawnamerica.com/ProductImages//e6568832-c43d-4dea-86c1-95f5c0c441cc.jpg', 'https://assets.pawnamerica.com/ProductImages//c1f190b5-30d5-4868-98c1-3435456c6965.jpg', 'https://assets.pawnamerica.com/ProductImages//0b144b36-a691-4989-98ef-acac4d076059.jpg', 'https://assets.pawnamerica.com/ProductImages//b29071a3-abe9-46f4-89bd-a5371ca074d1.jpg', 'https://assets.pawnamerica.com/ProductImages//faf56844-9ba1-4d5c-9ef3-b259c0caf151.jpg']"
1.81ctw Round Cut Diamond Cluster Engagement Ring 14k Yellow Gold Size 9,$1499.99,23222061061,Engagement Rings,"['Metal:Yellow Gold', 'Metal Purity:14k', 'Metal Weight:5.8dwt / 9.01 Grams', 'Type:Engagement Ring', 'Setting Style:Cluster', 'Ring Size:9', 'Ring Face Height:16.5mm', 'Department:Women', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Main Stone Quantity:7', 'Estimated Carat Weight:.56ctw', 'Diamond Color Grade:I - J', 'Diamond Clarity Grade:I1 - I2', 'Secondary Stone:Diamond', 'Secondary Stone Shape:Round', 'Secondary Stone Creation:Natural', 'Secondary Stone Quantity:16', 'Secondary Stone Estimated Carat Weight:1.25ctw', 'Secondary Stone Diamond Color Grade:H - J', 'Secondary Stone Diamond Clarity Grade:I1 - I3', 'Est. Total Carat Weight:1.81ctw']","['https://assets.pawnamerica.com/ProductImages//7b8bbed9-d324-429c-9afe-4a3801876f33.jpg', 'https://assets.pawnamerica.com/ProductImages//44bf9490-83f0-4744-96b3-29f6fe25a29a.jpg', 'https://assets.pawnamerica.com/ProductImages//901a8d5c-c9ef-42b5-b45e-66c066eaaca3.jpg', 'https://assets.pawnamerica.com/ProductImages//d412c5b4-0d5e-4b20-8ee1-54556c03b881.jpg', 'https://assets.pawnamerica.com/ProductImages//4223c7f2-edd3-4d31-b71c-6f115a5d9179.jpg', 'https://assets.pawnamerica.com/ProductImages//8594ae16-1520-471a-9379-40647df37695.jpg', 'https://assets.pawnamerica.com/ProductImages//c87c57c9-0ae3-4295-878e-23f928872498.jpg']"
Bulova Diamond Accent 21mm Mother of Pearl Dial Quartz Woman's Wristwatch,$129.99,23222062589,Wristwatches,"['Brand:Bulova', 'Model:Bulova Diamond', 'Type:Wristwatch', 'Department:Women', 'Reference Number:96R56', 'Style:Dress/Formal', 'Movement:Quartz', 'Dial Color:Silver', 'Dial Pattern:Mother of Pearl', 'Bezel Color:Silver', 'Bezel Type:Diamond', 'Display:Analog', 'Indices:Roman Numerals', 'Case Color:Silver', 'Case Material:Stainless Steel', 'Case Finish:Polished', 'Case Size:21 mm', 'Case Thickness:8 mm', 'Watch Shape:Tonneau/Barrel', 'Water Resistance:30 m (3 ATM)', 'Band/Strap:Bracelet', 'Closure:Hidden Fold Clasp', 'Band Width:15 mm', 'Max Wrist Size:6.26-6.75 in', 'With Manual/Booklet:No', 'With Papers:No', 'Band Color:Silver', 'Band Material:Stainless Steel', 'With Original Box/Packaging:No', 'Caseback:Solid', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Main Stone Qty:18', 'Diamond Color Grade:H - I', 'Diamond Clarity Grade:SI1 - SI2', 'Est. Carat Weight:.08ctw']","['https://assets.pawnamerica.com/ProductImages//4570d099-7e3e-485d-95b3-ffed1e8a3d26.jpg', 'https://assets.pawnamerica.com/ProductImages//0bf9131a-0b8c-453d-adb8-937a95bb5240.jpg', 'https://assets.pawnamerica.com/ProductImages//dae60db9-10c8-4c04-9bcd-69ba6fcd3574.jpg', 'https://assets.pawnamerica.com/ProductImages//8e660517-db4b-4e5d-ac52-bf4d7dc74704.jpg', 'https://assets.pawnamerica.com/ProductImages//e86803cb-31d3-4f07-a6d0-3b7c65ec9f11.jpg', 'https://assets.pawnamerica.com/ProductImages//6e14c78e-8f30-409a-9a50-9f5eb525cd92.jpg']"
